Unnamed: 0,logpred
13732689,5.8788137
10553960,4.6958833
536865,6.2254705
11378048,4.126515
13297200,5.260074
908640,4.5316553
13717077,6.5764575
4629321,5.187307
4416167,5.120039
6653315,5.1455574
9525241,4.243853
14976743,5.8776608
10075793,5.306231
2127746,5.0320745
20192804,5.0132565
9771237,4.7919416
1199115,4.550686
2528636,4.7805324
1540744,5.3040767
17480071,3.9840326
9944415,5.0657444
16488612,3.7824228
9789350,5.0024853
19836161,4.50834
8442373,4.0626154
15924108,4.5652275
18383025,4.302844
18313045,5.0163045
140133,4.1003904
17641299,5.154752
16720186,5.5922804
3048226,4.9763684
876488,4.886677
3039888,4.4708433
1819094,5.43764
19315635,4.3519726
15659032,5.411676
7053165,4.9593844
3340979,4.637032
18175070,4.4697943
6338345,4.5332236
15174001,4.519208
15768964,6.105332
16407582,4.779027
11929230,6.1691785
17517144,5.149759
7618790,4.6175804
1614622,4.035761
11151224,4.295819
956342,4.660839
3638852,4.691225
17029043,5.409702
7834733,6.611413
15899736,5.443658
6237175,4.491905
3155385,4.4014487
17282807,5.220931
4742068,5.2908087
11227725,4.956175
20641793,4.8863325
13078025,4.334518
2380815,5.9356575
19865338,6.173884
1450426,4.1127234
880851,4.9966693
17451062,5.750727
7807454,4.6455774
10460113,3.8403435
8356513,5.1518316
8053899,4.087435
15404167,5.284015
16432772,3.7653778
5938249,4.793362
14819274,5.2124743
13374096,4.3049345
15788639,4.2568693
3037740,4.948997
7857367,4.853604
11498108,5.78224
11695338,4.5430074
20741563,4.3742986
12674680,5.215393
18460988,5.407766
15288521,5.1469936
16976743,4.6286254
3355334,3.7828453
13020509,4.8108306
12973134,4.438683
16002946,4.6712375
13953352,4.47991
7727061,4.067074
16435345,4.152294
16596505,4.177963
17012372,4.710184
13479621,4.910146
13776092,4.749398
11463766,4.918543
15433592,4.437076
15932054,5.5834584
20468295,4.3745503
13658448,4.448414
10879152,4.4420586
13172832,4.398719
17177397,4.1243467
940014,4.502753
883480,4.8111815
20902120,5.1888475
249914,4.023202
7744170,4.75714
14932128,4.69251
15045213,4.0511694
6055004,5.719349
6288338,4.287191
18874472,4.860826
12551557,3.686891
4350779,4.455696
8133707,5.496006
5144689,5.548649
16480197,4.1339912
2544519,3.9492762
16693523,4.887337
19267834,4.789232
13895437,4.605498
17750513,4.1777787
6674155,4.886856
10437411,4.805847
7507613,3.4946635
9547920,4.13078
14840923,4.101165
18961687,4.0868926
13361254,5.6984377
14652395,4.983537
17112645,4.0948844
7230002,5.1040063
7526789,4.6068873
14590476,5.4643145
4996296,5.517362
20355009,5.2247806
17462665,4.367271
17318005,4.6902685
3861766,4.730428
11478617,4.6741796
2953058,4.3136754
8191897,3.7543545
16829090,4.3768935
18518371,4.983312
3973944,6.385449
16678990,4.8118396
13416018,5.0827875
21150610,4.371858
18072133,4.7343497
17669561,4.6436143
19209752,4.1408496
18025977,5.25486
13408222,5.849889
15967807,5.7467523
14303090,4.6636105
735752,5.125784
15041577,4.7773495
17155092,5.99974
15565686,6.3669295
17250557,4.9364905
15068710,5.4299445
1635088,4.2088637
6661923,4.4837904
314982,4.9642625
12270982,5.148291
221043,4.901294
8828828,4.478696
13262678,6.085185
14733825,4.2105513
13091817,4.6118674
16347088,4.1175056
7783204,4.912743
18026744,4.6054177
12972320,4.784092
16442120,5.0185285
1551816,5.1547685
4280053,5.129701
13091999,4.136621
16814989,5.255842
20850006,4.9536953
2031532,4.911005
16954330,4.282121
16088335,4.1124096
15518009,5.6536946
12739738,5.102737
6038470,4.708653
6913446,4.8307447
7699542,5.542374
20570245,5.61071
6003758,4.1043515
7953568,5.670126
11759291,5.1659966
18228031,4.6923614
12940401,5.784005
16338784,3.5042152
19565685,5.364975
20653931,4.6063857
19545851,4.1269565
450011,5.022164
15522617,5.714083
10409218,5.0313516
16112118,5.7253895
4053905,5.4928856
6185114,5.228323
589372,4.0428076
13923165,4.6983547
13997786,5.043818
7197517,4.953867
9471413,4.9796853
18042855,5.019064
7036,5.3038416
8883877,4.442822
18019524,6.1247005
4805121,3.9121914
7665005,4.440046
16439961,4.1593733
19327413,4.17636
6832719,4.327123
5384671,5.0180435
20846133,4.112171
11950973,4.2522483
13433314,4.267959
13432549,4.8436055
17124479,4.41826
15314296,4.096852
3992823,4.293223
16497949,4.765069
18396828,4.946539
18488856,3.8764381
9079710,4.9413533
7092292,6.2098165
16428385,4.06029
15085952,6.343947
4624167,5.536161
13510949,4.0761466
16544492,5.050746
11970709,4.7733703
18809842,3.9534388
19717632,4.283873
9789885,3.8936038
15192421,4.1609507
1363957,4.268667
8580746,4.8632836
19299031,5.1940494
3197682,5.0925994
17734063,4.1829486
3732219,4.741872
6748891,4.738213
10767453,5.2546725
16758804,5.226795
18255181,5.1513095
5521034,5.001591
8322485,5.822139
13712952,4.674283
6453006,4.380837
11753465,4.910303
13810779,4.2024236
8933294,5.012346
14163030,4.96639
16879532,5.0094743
11734795,4.3488293
749455,4.2971783
10984873,4.9258947
8161540,4.8454213
20500854,4.6534553
19176053,5.0749383
11719158,4.5511646
9755479,5.085303
14300751,4.7896314
13253745,5.9309497
20996673,4.0391893
7823272,5.116899
4573728,4.8740473
5423591,3.936641
20802183,4.7257323
9861808,4.098598
271279,4.1973934
15189549,4.9455914
10789854,4.659255
7855363,5.5122986
6224336,5.0396385
12998341,3.9706378
7399178,4.7295885
6807421,4.0000486
13637287,5.0118203
12521681,5.125566
20798442,4.265816
19346434,4.9129333
13672624,4.166273
1252565,5.663849
1503618,5.0060945
10061326,4.78906
12334385,4.42824
15113479,4.869828
16807804,6.255171
19122217,5.1046576
647303,4.3808804
10115466,4.7127066
8702851,4.567234
3966209,4.9268765
18263278,3.9082086
16930596,5.0493135
13675249,4.970028
3117463,5.299145
12489892,3.746604
19014787,4.3687696
2096756,4.660145
17496511,4.655323
319760,5.6085815
5760370,4.510145
4227441,5.2367744
12194958,4.8710318
13623747,4.5967865
14782334,4.5327764
4644669,5.5052285
15194432,4.054424
11797375,4.6576004
6886298,3.748059
9169630,4.300905
596042,4.1607485
9577217,5.1882
18013489,5.039644
10049766,4.2299724
18395940,4.8316565
14353820,5.438345
19069427,5.58848
12105612,4.5545955
17763234,5.64279
720341,4.6402946
18109405,4.7964816
9367059,4.2622967
7531770,5.9426594
10919968,4.9944034
5955634,4.3880644
10038811,4.5399218
533152,5.3691845
17794248,3.9919631
7599569,5.2499967
438464,4.2526197
9677584,4.692379
11638838,4.301963
1654738,4.8363347
18199163,5.029087
2164707,4.1602063
18174567,5.3748093
12589159,4.6260695
66161,4.210191
19505816,4.491495
2227203,4.5708685
5914810,4.74747
12365752,6.26676
10112451,5.3416033
11861349,4.5920715
20169188,4.3565383
16267895,5.4723377
17699634,4.3851852
21023168,5.683326
16898261,4.6621947
5489541,4.926607
1084130,4.5894785
12813386,4.1815042
14916549,5.1510854
15745662,5.007187
7004408,4.7313714
20638551,4.969878
20589739,5.336886
168084,5.2307973
17010314,5.351873
21051823,5.1845403
13650968,4.6927886
4000561,4.940763
18870621,4.5769243
14254566,4.081098
7581918,4.5902114
8420645,5.083698
5704948,5.1436467
12954148,4.6229534
4294640,5.3401065
14024708,4.8042254
12734158,4.7496357
5537851,4.136009
1735489,4.9526696
17513483,5.2195315
18448865,5.871887
20352808,3.9740496
20432569,5.227319
4932139,3.8207633
20269147,3.9312303
10525911,5.3431597
14815997,4.8724265
1759462,5.2469974
1412311,4.1987696
17939305,5.1998672
18193066,4.3114133
10512812,5.1576796
16033356,4.8058333
4491042,6.098113
3457939,4.280421
11436712,5.125854
8319488,3.7484431
6043733,5.1362214
4994266,4.8366704
16005973,6.5307217
15758553,3.6349096
9976986,4.9309616
1235787,5.1342487
7671080,4.3022423
6146238,4.034091
15166328,4.9556284
6884851,5.149901
13201181,5.2819395
19673760,3.9012692
16943329,5.393292
8842889,4.4744368
9026474,5.022407
13223445,5.0331683
13150028,5.726904
17027369,4.749793
5928632,5.2107615
7949668,5.1444855
11046995,3.9693122
9760592,4.844931
19390402,4.3599005
13538157,4.334349
415304,4.58817
17211543,5.302068
5351,3.8421407
6885175,4.3139505
9547199,5.103164
16431343,4.750688
13225764,4.6505485
19004305,4.2302284
14902818,5.263857
2748064,5.1664715
5681745,4.8051314
8206060,5.326356
4119675,5.7673473
47362,4.308933
660016,3.8731594
3430612,4.3939385
15676807,4.514202
9972346,4.130504
11681010,4.337179
18476047,5.167019
6276574,5.656677
20801024,5.0550084
14206695,4.6176686
14855816,4.947123
9185425,4.6007814
13641058,4.8957696
16281303,4.466909
9479123,4.684199
155859,4.088553
9824112,5.0078654
18253339,5.07808
16052779,4.8586845
18433896,5.423767
8731224,4.2023063
17608850,5.8676963
9575442,4.4567256
20862512,4.151721
12493987,5.4391494
10074173,4.79278
15116193,4.556227
12813503,5.1115456
9505047,5.548026
14745479,4.4665136
236267,5.2930894
17131113,4.2828274
8426628,5.0485983
11986817,5.34188
16366668,4.5310106
17611930,5.160653
20173308,5.1070805
7278612,5.1436553
17331104,4.504482
20556376,5.0798035
4782564,4.766109
20572354,4.0440884
17945048,4.0660877
20460427,4.376041
21113534,5.142252
3894472,4.845642
15480030,4.4420424
13345572,4.59223
18486947,4.0659585
3991431,5.20628
6134199,4.5781364
1074670,5.1053834
6317776,4.0388775
1647010,4.917563
17072596,4.388895
15692543,3.7961395
638875,4.4699607
12173904,4.8985724
20759914,3.6158535
506659,4.502056
7246272,4.9827857
5409372,4.374395
16147102,5.7039485
215784,4.1777797
3917107,4.7211804
20980209,4.7547374
15343612,4.6850333
11874127,5.1784596
9758041,4.436275
3192470,4.978463
18590492,4.7711577
18580921,4.397858
4329515,4.545603
15249018,5.211707
5578843,4.618929
9133739,5.9882674
13400409,5.418818
1836000,4.1876793
13152955,4.304117
18916998,4.7605042
437352,6.198635
16179346,4.539388
6255597,4.8317657
17326116,5.465571
15193464,4.6154814
5709246,4.883889
2754912,4.5903687
20478963,4.360678
17498871,4.9421577
3842716,4.9748344
10612067,5.2960196
17239342,4.576026
546383,2.9564962
16829087,4.6435094
14605670,6.2193913
9827386,4.4773145
18580548,4.5919003
3129731,4.767141
12475300,5.497137
6727661,5.023469
6257715,4.759573
20586622,5.8208766
708731,5.1423397
17046027,4.8691382
15289766,4.565611
7801034,6.6035576
6357527,5.261978
7026258,4.377276
13734592,4.5125957
9394635,4.4178953
12282434,5.743977
454929,4.4047356
13522173,4.9741263
11041752,4.958324
19339770,4.451903
4423735,4.0035
9339092,5.116545
18331554,4.4194975
9669321,4.1160254
13065228,5.6132574
15117107,4.122556
7539610,4.3442683
17445991,4.822513
6179073,4.7488422
18506613,4.234106
18344118,4.646472
10367884,5.5587387
13631074,6.2737722
18975009,5.264282
9900650,5.7265205
16782127,4.622818
16331827,4.459436
9686580,4.392854
13261006,3.5580168
11213078,4.7416134
13660081,4.438158
17990157,4.6309843
19931560,4.5951023
20389872,4.3806953
16995414,4.22958
12473611,5.4461384
6051951,4.870686
9064211,5.3637123
6038392,4.600868
3341682,4.2992415
8530589,5.250521
703971,3.903188
9736600,5.550058
11992689,4.8276887
9390274,4.2200623
14669901,5.086565
1101403,4.4760995
6180121,5.2120075
16945597,5.377759
17669272,4.09484
1755806,4.2612834
1088886,5.3627973
10789497,5.267332
4325329,4.7357883
19585646,4.3279433
5258459,4.679905
20202816,4.8569164
19803775,5.050421
18434006,5.107441
13998056,4.2366877
14500012,5.129838
5433246,5.2282524
8054815,4.9751086
821625,4.6877003
16168123,5.3796697
8499619,4.1142454
6567114,4.2807837
15804990,5.1797037
62925,4.89016
2961876,6.1398683
8442634,4.8227344
19871002,4.1077027
10419147,4.6349425
17738855,6.0659842
651475,4.9782
14673134,4.1012707
8917018,4.0194254
466274,3.9378831
20137039,5.404447
20300,5.7336
17632840,4.844825
6018798,4.223942
20959276,5.2873964
15673365,4.4105163
14058357,4.969583
13266202,4.2012715
8955133,5.1956773
504938,4.957179
13045531,3.8709393
15616815,4.079038
14851292,4.826137
7413866,4.335841
14141318,5.7500916
7573430,5.261175
7496203,4.01751
5236234,4.9442735
10791348,4.1364126
19951032,4.151335
8542487,4.30191
9615976,5.671601
13744322,5.336668
19244550,5.0075326
5353612,5.10266
9530845,5.632094
4368547,5.706526
10514866,4.3288774
9861323,5.8856893
1970816,4.9416685
11020738,5.343013
12202511,3.995092
17027582,5.1737204
15272696,4.040821
3720986,4.7167172
7713808,4.736856
12953757,4.0959206
8501722,4.8654056
679800,4.784662
3842804,4.894757
19780937,4.774762
4603588,4.48463
20151455,6.032384
11511,4.4860725
9570618,5.934268
13425681,4.14305
20408846,5.129452
17992269,3.4676762
18785214,5.4667516
20076485,3.7452307
456457,5.2679925
7070947,5.0076356
16177970,4.9993324
6672742,4.768758
4471138,4.890906
9219472,5.01863
19904805,4.003841
8273001,4.1699233
205867,4.659561
13490648,3.9790711
9763851,5.1300497
10339429,6.25374
17153135,5.561477
15174710,4.1413703
2088389,5.1568103
9825539,5.793944
84659,4.521231
10484019,5.1713715
14042849,4.065239
14304657,4.7752213
6316005,4.208065
17027867,4.648932
361603,5.2451777
9635981,4.7221174
12918614,5.539634
7518765,6.2685356
16701336,4.3874245
14385830,4.455904
11653481,4.967458
8649257,4.1507573
17500531,4.5707912
17468583,5.5265822
17276529,5.4191847
7764330,5.2150664
14429918,4.3277135
7223802,5.216331
10344726,6.2791467
14916629,5.404703
14809312,4.2342215
16720354,4.2557063
1210748,4.1338325
17117631,4.7005234
5797401,4.3199716
2494739,4.171829
2021458,4.5828567
18785037,4.757701
1987949,4.348134
6973286,5.1876864
15973684,4.9851446
7333311,5.171908
762478,4.4474273
4343011,4.579605
16056618,5.353795
18737881,5.3554344
16467367,5.1785607
11658782,4.391329
17621139,4.757505
12370347,5.0631595
16497519,4.3617687
18215003,4.056464
18293658,4.215108
17792832,5.9716196
15195286,4.949978
16189105,4.576893
6577874,4.405181
14768657,5.3384376
467839,4.1573734
5432597,4.6914525
16088162,5.4280224
16917225,5.51504
18865511,4.6810355
7440618,5.368023
15080994,6.3764734
16414567,5.0654583
8656806,4.6648617
18242005,4.8028045
16230159,5.024463
10988496,6.202486
6014718,4.6681485
7775454,4.719952
4681486,4.7316465
6935299,4.712557
3920562,4.458556
18294675,4.5435896
5656458,4.1163774
1150382,4.7042017
18735449,5.1040683
15635287,4.001966
1641060,4.317317
20693444,4.1278834
14963779,4.0246
19014010,4.311099
18007393,4.5895863
15240480,4.886864
7690210,5.247266
7762930,4.383755
13853304,5.3828263
9809709,4.6229796
12784862,4.4896207
763833,4.862334
11228502,3.8137476
1614802,4.493707
10036516,5.2107167
9696680,5.1348214
10522383,4.3210692
18159407,4.149513
16964101,5.9248543
2007172,3.9620879
6481685,5.987448
17431199,4.349496
12249865,4.316364
14294426,4.33459
16614276,4.375863
17794278,4.4054537
16498294,4.9974265
784169,4.2911987
19079187,5.0410085
11488475,4.730272
13640476,4.424446
11771422,6.2170076
7698070,4.687094
5826700,4.069907
2658295,5.4764977
253815,3.8797102
9737794,4.059723
20517481,4.5973206
16721587,3.9093833
17387395,5.189887
11144862,4.966955
18392510,4.284848
4494258,4.0724206
3345223,4.715878
826214,4.2976103
10673908,4.4846005
16230905,6.129026
9929790,4.251443
254844,5.1141753
18597408,4.382446
13258244,4.3372664
20354019,5.3087397
12189969,3.958818
11884931,5.0809474
19950255,5.6466246
6055964,4.2053027
16300888,4.6090293
17666562,4.151247
17652555,4.3796945
10316923,5.8844223
182564,4.869242
17456123,5.1514883
13815045,4.854016
9150171,4.627116
5667901,4.1676946
18576723,6.554707
19609264,3.3541534
9888066,4.670868
987329,4.332673
10527170,4.283128
7603122,4.10649
9080806,4.615125
14318739,4.2246547
18018454,4.2488246
17108224,4.119712
2644321,5.007297
11306044,4.0454836
1026034,5.631414
15646603,4.3035746
8863005,4.11644
19407781,4.297351
17702663,3.9869058
8903235,5.583376
6655786,4.334199
10811665,4.745945
10363988,5.0779324
870862,4.9248314
7309371,5.4690714
18449942,4.678658
13689617,6.019234
2686412,4.6232266
12561615,4.468598
9825505,4.330436
642233,3.9874249
9138458,5.1527486
14152806,5.2558703
18548813,4.138815
15144488,4.4402885
21139072,5.610382
19828845,3.9061058
9208531,4.644378
2540147,4.463356
4348422,4.815878
20394799,4.3917212
8150095,4.525695
6988793,4.328192
16569306,4.66018
13642886,5.3859563
2172285,5.3249726
7309811,5.5106416
18095400,6.693595
18374985,4.9014444
20480431,5.0648694
7917755,4.7316675
12091582,5.562732
12256719,4.5918703
39586,3.2524843
9857,4.6729817
5447285,5.2444243
4379417,4.644793
356290,4.3810425
16382057,6.104645
13914237,3.9210806
3102197,5.8176403
7918355,5.5794
8722973,4.6779413
16040802,5.040066
4218067,5.3396745
15695059,4.2770767
13730284,5.3063865
13218606,4.6379175
6460064,4.7905364
5939328,4.5036774
12420694,5.194519
16102130,4.3142657
419874,5.020068
12656474,4.353197
5041693,5.4746227
1724750,4.8766503
19220496,4.9752283
14527923,4.7661433
15179890,4.5266523
14893553,4.934239
14104889,4.98116
19717533,5.115193
18535259,4.649673
2279254,4.605645
516461,5.217028
16980144,4.674644
3292208,3.9661908
17547277,4.1837564
1560408,5.675497
5643083,5.22442
15655569,3.9984148
8439661,4.827021
7032896,4.336264
13450628,4.309034
12262468,4.296577
16601969,4.446352
16314979,4.591288
1305265,5.3521533
16766051,5.949369
16771414,4.0433693
13766525,3.7106056
15535554,4.5393853
18283775,4.6932135
13525898,5.1939607
10068653,4.9891863
4163331,4.5322137
15903020,3.6232958
15452573,5.173133
13466227,4.0811048
12287506,4.957008
13399386,5.3810673
14350005,4.8079157
15718220,5.431961
4169840,4.5638556
16028674,4.9120407
16733496,5.038925
1713797,5.7833285
17621389,4.4619756
16780469,4.051771
16493084,4.4943266
9183131,6.1457114
16757351,5.605567
14322493,5.4905396
7116968,5.4360685
11498583,4.6801677
11874273,5.6548543
11314270,4.3528724
15552357,4.738509
11140404,5.1679683
14245157,5.3982143
15808044,5.699559
10790485,4.1520867
13017330,4.4511805
12285659,4.706216
16533903,5.493933
9041069,5.3065543
17939136,4.2022405
12302170,4.0668445
18942156,5.094773
13048684,4.127168
7034822,3.8588798
5376278,4.7192516
640128,4.585505
11459685,4.363222
13564704,4.659204
10058942,5.5700984
12549829,5.2292037
18008828,5.1335163
4504302,4.362601
5467600,4.40898
17703374,4.5485125
15146439,4.131421
15955710,4.177714
379349,4.2732506
4617139,4.547485
11120593,5.1056447
7003729,5.5771365
21111574,4.9199924
15399502,5.0331535
13560350,6.5293036
10165968,4.769137
11652494,4.119381
16221341,4.7005377
4302169,5.213288
11402302,4.4837556
4868761,4.6488657
15191369,5.8945875
4719647,5.0131984
148568,4.653612
3176256,4.9809456
17120052,4.600158
14435027,4.6192427
17318955,4.091858
20996586,4.1679926
6149507,4.38995
3750257,4.267382
15781896,4.7039742
9029289,4.6287456
12658726,4.34514
13261012,3.6653953
15373624,4.315912
12209714,4.8190036
9428684,5.185539
15917355,4.2844753
9909242,4.5365696
14126633,5.921136
1336082,5.094032
14320137,4.9736695
16534337,6.2575445
13710558,5.3473687
5059758,4.6399026
21122475,5.1625724
4148586,4.095838
14026468,4.856827
4565470,4.7435784
13688938,5.8970685
16985730,4.3906765
14187700,5.391066
19606247,3.4015207
16098610,5.044895
13670376,5.33866
13063882,5.0305634
555140,4.4690723
14754579,4.7665534
16634857,5.802175
8373233,5.10873
3585334,4.7625284
10000342,4.955646
15910839,5.9252563
15195878,4.6202145
12206323,4.7951903
21015993,5.006723
14483469,4.3764377
15271865,4.378316
19891435,4.2147055
5784470,4.304928
13411384,5.6096916
17759908,5.09145
5557536,6.9408216
13031597,4.7359605
9258413,4.2370863
727707,5.225987
6558625,5.341368
1036860,5.25719
12848383,4.775091
8792415,4.770907
17817203,4.782822
14505263,4.450972
14297981,4.887579
20981267,4.7641807
10707170,4.1017933
4445540,5.4040923
7562819,5.6257377
1569233,4.5942216
11513183,5.3098483
16587547,5.551961
11823509,4.489146
17008909,5.3935966
6516087,4.4403896
801336,4.183811
16323073,3.790722
18878260,4.270023
1130282,3.710715
16578826,4.831103
5136673,4.0993443
833927,4.183743
16081764,5.2076845
8327231,3.864413
2909973,5.2479887
4687730,4.4760585
16475570,5.6107326
16100625,4.715964
1404220,4.858829
15352809,4.4869356
3319841,4.8470173
17943415,4.1271257
7265896,4.127169
9598259,3.923366
8041262,5.139385
16146202,4.522333
19907583,4.1812425
16693642,4.963069
11588575,4.641614
2171809,5.638202
5813209,4.104818
11973001,4.851017
11398815,5.062943
1724774,5.496866
14917435,4.79071
16276632,4.214577
12133132,4.1414375
15058914,6.0988293
9005771,4.1983156
8926150,3.6552713
16781954,6.4650445
8052418,4.309933
17813717,5.537582
10922752,4.763998
14901070,4.911502
9350316,4.6994653
19638592,4.79292
1944291,4.0921035
17211702,4.603881
39282,5.10575
17269822,4.113652
14964171,4.1477118
4896839,3.900659
16282648,4.7500577
2932141,4.7320623
5917209,4.495286
1706351,4.773412
16102642,4.11094
9616729,4.44219
17301780,5.35341
1271361,5.8464103
16147164,4.837628
10185866,4.0796804
18096465,4.781308
10454154,4.8004375
9715986,4.523999
1573399,4.282715
14860775,5.3071404
16722462,4.7728443
9181173,4.171993
16239091,4.189439
15529123,5.2717338
8205212,5.9860497
13683673,4.4206758
17979086,4.864924
18023482,4.9317565
11024879,4.3571887
15363304,5.1904984
17172909,4.1035895
20932061,4.0543437
7089661,4.931822
14107654,4.3250575
12052116,4.99374
14154038,4.3627377
4090694,4.881725
6211014,4.4893274
4661662,4.5022116
15699850,5.2281218
4977756,4.390034
1596664,4.676172
18070109,5.3734255
15803070,5.562845
11866651,4.5852084
8341890,4.937158
19295329,4.540266
7240830,5.6176834
9436713,4.797582
3782877,4.5373883
18051842,4.857816
10801474,4.2903633
4063990,4.6659846
3325584,4.54524
11342953,4.396051
8951315,4.4810686
1502674,4.455016
1091534,4.792273
17161053,4.9618597
15382111,3.9896622
1488104,4.8981004
12811229,4.081145
18379469,4.219305
16155231,4.4888654
4271070,5.177147
6784814,4.7661257
14426673,4.3949103
17933196,4.281731
5791540,4.9901385
19856802,4.8742957
16348240,4.5317926
16208399,5.357274
17945808,4.7427945
16606957,4.2794423
13397722,4.651893
8972957,4.3215394
9086794,4.1042423
18430785,4.8094044
20992831,5.43149
6923485,4.179624
8506426,5.5964937
10390902,4.696601
18074556,5.42235
17625778,4.858118
17464720,5.255943
12645961,4.790792
4530773,5.053059
4349358,4.2247367
4720558,5.424185
523833,5.7867646
3182176,4.7212253
18075302,4.7969174
13508924,4.199511
10453467,5.0115676
6233819,5.795775
10279737,4.900467
3710503,3.866554
14250349,4.2806373
7839293,6.037282
6250971,4.689486
18489417,6.315957
11423297,4.100834
2386724,4.927493
19054957,3.8999445
16312268,3.9814053
15528121,4.0726495
17943829,4.9358277
14483948,4.658691
16600966,5.2232523
13832771,5.335305
20560763,4.6658897
20573322,4.7823477
5826468,4.712725
14993819,5.1062574
14247414,5.5604987
14949879,4.8174715
10059699,4.481033
7160878,4.7856216
18008146,5.209406
11013649,4.5821137
11574742,4.78365
17938583,4.522395
4340265,5.63814
9761847,4.357183
7875521,4.896776
2122613,5.4155884
20482905,3.8590798
15220694,4.0402637
4530643,4.2232428
18331097,4.8150024
18240957,5.259828
7709293,6.0726824
10864023,5.5902834
7025693,4.262299
15624769,3.820495
1839818,4.7853713
13331062,4.787997
4409074,4.2556596
475254,5.040772
5955894,3.3878615
16840727,5.5834913
18811240,5.4422784
12227090,5.4615574
6941601,4.1016984
15971201,4.502846
12747434,4.436265
12583907,4.4084024
20957065,4.4849925
18582792,4.0905533
18734225,4.846398
16338816,5.0852
16145879,4.6580153
20335933,4.9180074
6912558,4.1702485
10999527,4.43583
4565076,5.2422895
15672186,4.791477
18089318,6.4134626
8782392,4.2384396
14975916,5.1513557
20501094,4.617898
2772680,4.853832
25696,5.1190324
15268842,4.1050987
13063236,4.331149
6215456,5.429491
2988663,4.3812556
11778242,5.8578014
1710729,5.3683248
12593830,5.188573
13859134,4.109981
312429,4.4225283
16543032,4.3509655
19241899,5.8226995
8884181,4.797765
1999294,4.435116
4777745,3.9682689
6813715,4.8270626
6700172,4.3368087
14428256,4.0891414
15661277,4.9805436
20635517,4.8805847
10747642,4.7738585
20134321,5.558921
15236571,4.2858076
15551602,4.6593876
7011472,4.899665
1175278,4.829548
9093038,4.257969
3913299,4.770672
6713438,4.900357
11507776,4.875723
8433392,5.100251
20606669,4.336692
13379511,5.0123105
17544023,4.556966
20688422,4.3822107
2933105,3.8141649
12317499,5.485774
16054826,5.0304174
6863540,5.2114105
17545878,4.932068
13770530,4.2612195
6452714,3.951192
3479568,4.481936
9773236,4.0766706
1407881,4.981238
16222160,5.104141
18610543,4.854595
15645414,5.124164
19737942,4.367528
6851574,5.1225395
16830993,3.9893768
6812061,5.7293196
13079560,4.348033
7860155,4.038213
7397226,4.2342997
949725,4.296025
7092513,4.369394
21153625,5.62259
14693801,3.9834785
9023148,5.373181
17653653,4.809412
8440809,4.984326
19841564,5.4798055
10100121,4.380235
17993101,4.516798
12763721,5.802079
14296429,4.229532
16128674,5.2602873
13533129,4.842675
1163969,5.164971
16423627,4.2264547
18190870,4.2366242
1615764,5.2474184
9885837,4.364963
16361799,5.9660635
11207223,5.4047446
15312627,4.0251307
2783251,4.562418
13531093,3.8541126
13042866,3.967582
9692090,4.480864
19553193,5.4733043
8357002,4.9080853
9835950,5.86602
4744781,5.46308
1519621,4.5160036
6820048,5.0660434
20856676,5.108347
18900380,5.2432795
10968314,4.6136
19415751,4.917969
10814003,3.9269187
925417,4.654273
16415971,4.7960935
15301748,5.1769414
1499316,4.5723357
4936091,4.593537
16052296,5.0764966
2898128,4.4122386
16674135,4.161912
12365819,4.2628436
17610048,4.814642
17818877,4.967358
17080066,4.039846
1949446,3.6161892
16965972,6.136873
9954123,5.3648043
20790347,5.827193
12364716,4.1524076
5175576,5.6115737
2653186,6.0935054
19625919,4.377918
83811,4.5338044
15590327,5.0473037
15274032,3.991577
10880916,4.2528768
7851475,4.072755
14297989,4.9997325
16834865,4.19647
3343299,5.1844044
13431223,4.2333283
4680238,5.4996185
17480253,4.6012278
15955888,4.2361546
8504811,3.96142
10255514,4.135859
13745575,5.3367567
14128478,4.525185
6952302,4.600867
1343385,5.6341314
19943381,4.7908883
19547384,5.104692
658008,4.02801
11480835,4.6074257
10805373,4.620474
9532288,3.7869778
18157129,3.7688122
15127762,4.8035336
11713627,4.1787963
14651306,4.781014
16273868,4.620629
13496363,4.7845044
7921940,4.498181
2345981,5.1113734
15181062,4.5573773
8969450,5.1527166
16256597,5.0287433
21171599,4.8696456
3924206,5.2751637
21031256,5.3733835
3693850,5.3446794
14465114,4.478043
10157977,4.069647
16143905,4.651172
4333586,4.6496434
11223464,4.673135
3099304,4.947061
5208009,4.3946037
17748887,4.4723067
6528643,5.4246206
14350918,4.5846376
15565058,5.3812137
19874778,5.1003637
15206225,4.666384
18095739,5.4618483
16579687,4.817283
1979744,5.240301
12039993,5.5308933
16479492,4.51055
550288,5.200036
17844431,5.4474835
18074907,4.9918957
4694480,4.4679704
18580576,5.234087
7115965,5.3469324
14501824,4.6008573
16348579,4.5045733
18443208,4.560284
6647781,4.835169
7500173,5.3434453
19823889,4.9761996
9978722,5.3833466
1995991,4.9012437
11627479,4.5600367
8810710,4.495618
19622976,4.742894
7217028,4.8892827
16599263,5.489356
18271509,4.9662614
11887439,5.311234
8650177,4.14051
18060759,4.959733
17731097,4.159414
17807299,5.465164
8342009,4.963527
19746779,4.137658
16738143,5.37622
17717799,3.8670487
9533489,5.474282
16208920,3.7851064
10928454,4.4903708
17191578,5.196709
2419745,4.5835905
6055828,4.00063
16148141,4.960308
18946091,4.649104
6934770,4.4867463
43318,5.7192993
